URI	membersInSweden	members	label
http://www.wikidata.org/entity/Q13414358	0	56	county of Montana
http://www.wikidata.org/entity/Q2137251	0	56	rowing and canoeing venue
http://www.wikidata.org/entity/Q3444249	0	56	ward of Zimbabwe
http://www.wikidata.org/entity/Q57315116	0	56	municipality of the Republika Srpska
http://www.wikidata.org/entity/Q3515239	0	56	tannery
http://www.wikidata.org/entity/Q3660535	3	56	women's college
http://www.wikidata.org/entity/Q2302643	0	56	bergfried
http://www.wikidata.org/entity/Q1434958	0	56	fossil-fuel power station
http://www.wikidata.org/entity/Q21554854	55	56	Varangian runestone
http://www.wikidata.org/entity/Q60442637	0	56	rapid transit train service
http://www.wikidata.org/entity/Q1307560	1	55	Jewish museum
http://www.wikidata.org/entity/Q1851368	0	55	waterfront
http://www.wikidata.org/entity/Q12829	0	55	comarca
http://www.wikidata.org/entity/Q3003415	0	55	intersection cross
http://www.wikidata.org/entity/Q96019931	0	55	Cistercian nunnery
http://www.wikidata.org/entity/Q2112349	0	55	district-level town of Vietnam
http://www.wikidata.org/entity/Q2083380	0	55	Q2083380
http://www.wikidata.org/entity/Q2749147	0	55	Castellany
http://www.wikidata.org/entity/Q3777462	0	55	alpine group
http://www.wikidata.org/entity/Q21518270	0	55	state or insular area capital in the United States
http://www.wikidata.org/entity/Q75093704	0	55	station of the Tōkaidō
http://www.wikidata.org/entity/Q202595	0	55	prefecture of Greece
http://www.wikidata.org/entity/Q2974115	0	55	tourist circuit
http://www.wikidata.org/entity/Q13415370	0	55	county of West Virginia
http://www.wikidata.org/entity/Q86421061	0	55	recreation center
http://www.wikidata.org/entity/Q104527265	0	55	planning area of Singapore
http://www.wikidata.org/entity/Q1293150	0	55	coastal tower
http://www.wikidata.org/entity/Q455403	0	55	palace hotel
http://www.wikidata.org/entity/Q50572284	0	55	FLACS Council Constituency of North Gyeongsang Province
http://www.wikidata.org/entity/Q253030	0	55	major regional center
http://www.wikidata.org/entity/Q2280192	0	55	inkhundla
http://www.wikidata.org/entity/Q27250	0	55	tidal creek
http://www.wikidata.org/entity/Q337807	0	55	national wildlife area of Canada
http://www.wikidata.org/entity/Q379158	0	55	district of Norway
http://www.wikidata.org/entity/Q648116	0	55	via ferrata
http://www.wikidata.org/entity/Q924286	0	54	transport network
http://www.wikidata.org/entity/Q1711697	0	54	wildlife park
http://www.wikidata.org/entity/Q103910177	0	54	city or town or population centre
http://www.wikidata.org/entity/Q26958661	1	54	naval museum
http://www.wikidata.org/entity/Q3403564	0	54	ecclesiastical principality
http://www.wikidata.org/entity/Q20220333	0	54	electoral district of the Spanish Congress
http://www.wikidata.org/entity/Q6344036	0	54	neighborhood in Almería
http://www.wikidata.org/entity/Q962715	0	54	gas holder
http://www.wikidata.org/entity/Q4476438	0	54	Q4476438
http://www.wikidata.org/entity/Q63354873	0	54	habitats or species management protected area
http://www.wikidata.org/entity/Q12516	0	54	pyramid
http://www.wikidata.org/entity/Q16690653	0	54	district council
http://www.wikidata.org/entity/Q3661187	0	54	casa cantoniera
http://www.wikidata.org/entity/Q27055636	0	54	Old Believer church
http://www.wikidata.org/entity/Q1349167	2	54	ground station
http://www.wikidata.org/entity/Q4363262	0	54	smooth-sided pyramid
http://www.wikidata.org/entity/Q28480345	0	54	district of Vantaa
http://www.wikidata.org/entity/Q2616170	0	54	marine reserve
http://www.wikidata.org/entity/Q7743	0	54	home
http://www.wikidata.org/entity/Q74500039	0	54	Idukki District Cooperative Bank Limited branch
http://www.wikidata.org/entity/Q1967454	0	54	National Memorial of the United States
http://www.wikidata.org/entity/Q865693	0	54	gift shop
http://www.wikidata.org/entity/Q12718479	0	54	small-scale hydropower plant
http://www.wikidata.org/entity/Q572879	0	53	plasterwork
http://www.wikidata.org/entity/Q21698029	0	53	Q21698029
http://www.wikidata.org/entity/Q66459606	0	53	LGBT ideology free zone
http://www.wikidata.org/entity/Q26958726	1	53	geological museum
http://www.wikidata.org/entity/Q1969226	0	53	national park of Russia
http://www.wikidata.org/entity/Q483519	0	53	ri
http://www.wikidata.org/entity/Q94701740	0	53	didactic museum
http://www.wikidata.org/entity/Q5154611	0	53	community
http://www.wikidata.org/entity/Q58137389	0	53	constituency of the Senate of Spain
http://www.wikidata.org/entity/Q59147678	0	53	constituency of the provincial assembly of Balochistan
http://www.wikidata.org/entity/Q37988355	0	53	Tennessee state park
http://www.wikidata.org/entity/Q2400020	0	53	function hall
http://www.wikidata.org/entity/Q3579101	0	53	edifice
http://www.wikidata.org/entity/Q7708397	0	53	planum
http://www.wikidata.org/entity/Q249027	0	53	ancestral hall
http://www.wikidata.org/entity/Q28599311	0	53	uranium mine
http://www.wikidata.org/entity/Q44565	0	53	eyalet
http://www.wikidata.org/entity/Q12178655	0	53	county of North Dakota
http://www.wikidata.org/entity/Q3575964	0	53	zone of Rome
http://www.wikidata.org/entity/Q210077	0	53	baptistery
http://www.wikidata.org/entity/Q200614	0	53	national shrine
http://www.wikidata.org/entity/Q50572290	0	53	FLACS Council Constituency of South Jeolla Province
http://www.wikidata.org/entity/Q6641762	0	53	summer village in Alberta
http://www.wikidata.org/entity/Q1520009	0	53	grain elevator
http://www.wikidata.org/entity/Q11074464	0	53	adult website
http://www.wikidata.org/entity/Q79645112	0	53	hearse house
http://www.wikidata.org/entity/Q5198662	0	52	cycling infrastructure
http://www.wikidata.org/entity/Q245260	0	52	conurbation
http://www.wikidata.org/entity/Q194428	5	52	stage
http://www.wikidata.org/entity/Q641406	1	52	terrace
http://www.wikidata.org/entity/Q11959973	4	52	bathing beach
http://www.wikidata.org/entity/Q19368272	0	52	Platform (geology)
http://www.wikidata.org/entity/Q12132776	0	52	oil-gas condensate field
http://www.wikidata.org/entity/Q53444003	0	52	UNESCO Global Geopark
http://www.wikidata.org/entity/Q1630387	0	52	Q1630387
http://www.wikidata.org/entity/Q4129217	0	52	vyselok
http://www.wikidata.org/entity/Q11797474	0	52	Q11797474
http://www.wikidata.org/entity/Q63979268	0	52	people mover station
http://www.wikidata.org/entity/Q2974552	0	52	city in New Jersey
http://www.wikidata.org/entity/Q846385	0	52	National Wild and Scenic River
http://www.wikidata.org/entity/Q211351	0	52	mikveh
http://www.wikidata.org/entity/Q1351282	0	52	crown colony
http://www.wikidata.org/entity/Q1030048	0	52	diamond mine
http://www.wikidata.org/entity/Q7265977	0	52	former municipality of the Netherlands
http://www.wikidata.org/entity/Q27685913	0	52	lock keeper's house
http://www.wikidata.org/entity/Q1813474	0	52	teaching hospital
http://www.wikidata.org/entity/Q108319959	0	52	district of Vaasa
http://www.wikidata.org/entity/Q4266755	0	52	okruha of the Ukrainian SSR
http://www.wikidata.org/entity/Q1558054	1	52	art colony
http://www.wikidata.org/entity/Q15643599	0	52	county of Queensland
http://www.wikidata.org/entity/Q62011335	0	52	dam with volume capacity of more than 75 hm³ and less than 200 hm³
http://www.wikidata.org/entity/Q131295	0	52	brothel
http://www.wikidata.org/entity/Q4212660	0	52	canton of the Soviet Union
http://www.wikidata.org/entity/Q96635145	0	52	Q96635145
http://www.wikidata.org/entity/Q655851	0	52	department of Gabon
http://www.wikidata.org/entity/Q1778118	0	52	volcano observatory
http://www.wikidata.org/entity/Q550484	0	52	video installation
http://www.wikidata.org/entity/Q21159964	0	52	Q21159964
http://www.wikidata.org/entity/Q4691986	0	52	agency of the British Raj
http://www.wikidata.org/entity/Q47692	0	51	Chinese garden
http://www.wikidata.org/entity/Q728943	0	51	tramway track
http://www.wikidata.org/entity/Q466544	0	51	loggia
http://www.wikidata.org/entity/Q105254117	0	51	Q105254117
http://www.wikidata.org/entity/Q59081206	0	51	constituency of the National Parliament of Solomon Islands
http://www.wikidata.org/entity/Q97312698	0	51	city district in Hannover, Germany
http://www.wikidata.org/entity/Q12350930	0	51	Kneippkurort
http://www.wikidata.org/entity/Q38000083	0	51	New Hampshire state park
http://www.wikidata.org/entity/Q112099	0	51	island nation
http://www.wikidata.org/entity/Q3788231	0	51	Municipal government in Canada
http://www.wikidata.org/entity/Q15643757	0	51	shire of Western Australia
http://www.wikidata.org/entity/Q1407236	0	51	weigh house
http://www.wikidata.org/entity/Q58854609	0	51	Q58854609
http://www.wikidata.org/entity/Q44796387	0	51	state archives section
http://www.wikidata.org/entity/Q64636958	0	51	school district of Oregon
http://www.wikidata.org/entity/Q4216603	0	51	cascade
http://www.wikidata.org/entity/Q1365207	2	51	bird observatory
http://www.wikidata.org/entity/Q49459835	0	51	fraternal hall
http://www.wikidata.org/entity/Q62088999	0	51	knob
http://www.wikidata.org/entity/Q25416088	0	51	Q25416088
http://www.wikidata.org/entity/Q3088348	0	51	cheesery
http://www.wikidata.org/entity/Q1224870	1	51	virtual library
http://www.wikidata.org/entity/Q1224984	1	51	digital archive
http://www.wikidata.org/entity/Q1740966	0	51	public transport bus service
http://www.wikidata.org/entity/Q50572291	0	51	FLACS Council Constituency of South Gyeongsang Province
http://www.wikidata.org/entity/Q56697283	0	51	hydroelectric dam
http://www.wikidata.org/entity/Q1137272	0	51	county borough
http://www.wikidata.org/entity/Q27676420	0	51	village municipality of Quebec
http://www.wikidata.org/entity/Q1348073	0	51	underground city
http://www.wikidata.org/entity/Q6592593	0	51	provincial electoral district of Nova Scotia
http://www.wikidata.org/entity/Q1787825	0	51	Kreisstraße
http://www.wikidata.org/entity/Q1436181	1	51	maison de plaisance
http://www.wikidata.org/entity/Q98141586	0	51	Q98141586
http://www.wikidata.org/entity/Q46327975	0	51	agricultural building
http://www.wikidata.org/entity/Q35174583	0	51	district of Jordan
http://www.wikidata.org/entity/Q20625120	0	51	national reserve of Chile
http://www.wikidata.org/entity/Q2633744	0	51	territorial prelature
http://www.wikidata.org/entity/Q367914	0	51	bed and breakfast
http://www.wikidata.org/entity/Q26997384	0	51	polychrome sculpture
http://www.wikidata.org/entity/Q4588528	0	50	holy place
http://www.wikidata.org/entity/Q180673	0	50	ceremonial county of England
http://www.wikidata.org/entity/Q15090615	0	50	arts venue
http://www.wikidata.org/entity/Q47502370	3	50	walk of fame
http://www.wikidata.org/entity/Q115278	0	50	fire temple
http://www.wikidata.org/entity/Q11801536	0	50	winged altarpiece
http://www.wikidata.org/entity/Q837766	0	50	local authority
http://www.wikidata.org/entity/Q35657	0	50	U.S. state
http://www.wikidata.org/entity/Q58425000	0	50	United States senate constituency
http://www.wikidata.org/entity/Q660088	2	50	garden city
http://www.wikidata.org/entity/Q23541388	0	50	city district of Lappeenranta
http://www.wikidata.org/entity/Q19274527	0	50	Bahnhofsteil
http://www.wikidata.org/entity/Q37898150	0	50	Maryland state park
http://www.wikidata.org/entity/Q37994167	0	50	Illinois state park
http://www.wikidata.org/entity/Q816265	0	50	belvedere
http://www.wikidata.org/entity/Q3098879	0	50	Q3098879
http://www.wikidata.org/entity/Q674775	0	50	submarine volcano
http://www.wikidata.org/entity/Q21457810	0	50	Scottish district
http://www.wikidata.org/entity/Q30301498	0	50	student housing
http://www.wikidata.org/entity/Q1348327	0	50	Erbgericht
http://www.wikidata.org/entity/Q27464969	1	50	proposed tunnel
http://www.wikidata.org/entity/Q40588755	0	50	tank memorial
http://www.wikidata.org/entity/Q505774	0	50	stream gauge
http://www.wikidata.org/entity/Q57573517	0	50	ward of the Buffalo City Municipal Council
http://www.wikidata.org/entity/Q57573567	0	50	ward of the Mangaung Municipal Council
http://www.wikidata.org/entity/Q1623285	1	50	yard
http://www.wikidata.org/entity/Q21608359	0	50	urban district of Vietnam
http://www.wikidata.org/entity/Q15634531	0	50	district of Bangkok
http://www.wikidata.org/entity/Q2115792	0	50	cercle of Mali
http://www.wikidata.org/entity/Q16085106	0	50	local administrative entity
http://www.wikidata.org/entity/Q15643615	0	50	county of South Australia
http://www.wikidata.org/entity/Q6503358	0	50	law library
http://www.wikidata.org/entity/Q27865301	0	50	ventilation shaft
http://www.wikidata.org/entity/Q65954225	0	50	Reserve Bank of India branch
http://www.wikidata.org/entity/Q5257004	0	50	bonded warehouse
http://www.wikidata.org/entity/Q6664211	0	50	Local Meteorological Observatory
http://www.wikidata.org/entity/Q67376938	0	50	historic county of the United Kingdom
http://www.wikidata.org/entity/Q1065413	0	50	institutional repository
http://www.wikidata.org/entity/Q1296040	0	49	national parks in Ukraine
http://www.wikidata.org/entity/Q1339459	0	49	parish close
http://www.wikidata.org/entity/Q12778511	0	49	vicariate
http://www.wikidata.org/entity/Q3032149	0	49	electoral district of Lower Canada
http://www.wikidata.org/entity/Q628858	0	49	workplace
http://www.wikidata.org/entity/Q1357964	0	49	county town
http://www.wikidata.org/entity/Q60484687	0	49	spa hotel
http://www.wikidata.org/entity/Q38001354	0	49	Wisconsin state park
http://www.wikidata.org/entity/Q40120937	0	49	coal duty marker
http://www.wikidata.org/entity/Q12340086	0	49	educational library
http://www.wikidata.org/entity/Q97495053	0	49	shopping arcade
http://www.wikidata.org/entity/Q1798550	0	49	petty kingdom
http://www.wikidata.org/entity/Q3306046	0	49	mensa
http://www.wikidata.org/entity/Q1180262	1	49	residenz
http://www.wikidata.org/entity/Q18752578	0	49	Q18752578
http://www.wikidata.org/entity/Q415917	0	49	riding arena
http://www.wikidata.org/entity/Q1523627	0	49	giants' grave
http://www.wikidata.org/entity/Q477195	0	49	Meierhof
http://www.wikidata.org/entity/Q5283515	0	49	district of Jyväskylä
http://www.wikidata.org/entity/Q806869	0	49	banner
http://www.wikidata.org/entity/Q7246209	0	49	private housing estate in Hong Kong
http://www.wikidata.org/entity/Q5148198	0	49	colonia
http://www.wikidata.org/entity/Q64495357	0	49	Microreserves in Spain
http://www.wikidata.org/entity/Q74796742	0	49	Citizen Credit Cooperative Bank branch
http://www.wikidata.org/entity/Q851517	0	49	Neighborhoods of Buenos Aires
http://www.wikidata.org/entity/Q2308605	0	49	reservoir power station
http://www.wikidata.org/entity/Q618172	0	49	Apel-stones
http://www.wikidata.org/entity/Q16891766	0	49	Zwinger
http://www.wikidata.org/entity/Q46112269	0	48	rail mountain pass
http://www.wikidata.org/entity/Q128952	0	48	facula
http://www.wikidata.org/entity/Q2485480	0	48	Greek sanctuary
http://www.wikidata.org/entity/Q166557	0	48	stile
http://www.wikidata.org/entity/Q1896949	0	48	national parks of Canada
http://www.wikidata.org/entity/Q17438516	0	48	musical instrument museum
http://www.wikidata.org/entity/Q56478984	0	48	urban garden
http://www.wikidata.org/entity/Q20724701	0	48	city or town in Armenia
http://www.wikidata.org/entity/Q17109618	0	48	Metrolinx mobility hub
http://www.wikidata.org/entity/Q84598477	0	48	commune of French Polynesia
http://www.wikidata.org/entity/Q1595408	0	48	climatic health resort
http://www.wikidata.org/entity/Q331644	0	48	Khanate
http://www.wikidata.org/entity/Q18648725	0	48	Carmelite nunnery
http://www.wikidata.org/entity/Q1137833	0	48	core city of Japan
http://www.wikidata.org/entity/Q3270079	0	48	hogback
http://www.wikidata.org/entity/Q3400170	0	48	pazo
http://www.wikidata.org/entity/Q57659484	0	48	exhibition hall
http://www.wikidata.org/entity/Q40010370	0	48	Superfund site
http://www.wikidata.org/entity/Q2264955	0	48	coastal spa
http://www.wikidata.org/entity/Q747957	2	48	stack
http://www.wikidata.org/entity/Q2379791	0	48	soll
http://www.wikidata.org/entity/Q3771516	0	48	gangway
http://www.wikidata.org/entity/Q6432932	0	48	Kos Minar
http://www.wikidata.org/entity/Q1255087	0	48	Revolutionary section of Paris
http://www.wikidata.org/entity/Q62011272	0	48	dam with volume capacity of less than 200 hm³
http://www.wikidata.org/entity/Q107990807	0	48	Wetland Site
http://www.wikidata.org/entity/Q39770536	0	48	threshing barn
http://www.wikidata.org/entity/Q56036687	0	48	municipality of Mozambique
http://www.wikidata.org/entity/Q1317590	0	48	undersea tunnel
